Start (ns),Duration (ns),Name,Result,CorrID,Pid,Tid,T-Pri,Thread Name
979265286,626,cudaStreamCreateWithPriority,0,740,1656042,1656042,20,python
979265973,696,cudaStreamCreateWithPriority,0,741,1656042,1656042,20,python
979266722,604,cudaStreamCreateWithPriority,0,742,1656042,1656042,20,python
979267388,618,cudaStreamCreateWithPriority,0,743,1656042,1656042,20,python
979268062,629,cudaStreamCreateWithPriority,0,744,1656042,1656042,20,python
979268755,639,cudaStreamCreateWithPriority,0,745,1656042,1656042,20,python
979269450,605,cudaStreamCreateWithPriority,0,746,1656042,1656042,20,python
979270120,24017,cudaStreamCreateWithPriority,0,747,1656042,1656042,20,python
979294229,935,cudaStreamCreateWithPriority,0,748,1656042,1656042,20,python
979295239,656,cudaStreamCreateWithPriority,0,749,1656042,1656042,20,python
979295948,752,cudaStreamCreateWithPriority,0,750,1656042,1656042,20,python
979296763,637,cudaStreamCreateWithPriority,0,751,1656042,1656042,20,python
979297455,620,cudaStreamCreateWithPriority,0,752,1656042,1656042,20,python
979298139,807,cudaStreamCreateWithPriority,0,753,1656042,1656042,20,python
979299003,699,cudaStreamCreateWithPriority,0,754,1656042,1656042,20,python
979299765,2792,cudaStreamCreateWithPriority,0,755,1656042,1656042,20,python
979302613,644,cudaStreamCreateWithPriority,0,756,1656042,1656042,20,python
979303321,654,cudaStreamCreateWithPriority,0,757,1656042,1656042,20,python
979304029,723,cudaStreamCreateWithPriority,0,758,1656042,1656042,20,python
979304814,677,cudaStreamCreateWithPriority,0,759,1656042,1656042,20,python
979305546,615,cudaStreamCreateWithPriority,0,760,1656042,1656042,20,python
979306225,703,cudaStreamCreateWithPriority,0,761,1656042,1656042,20,python
979306979,642,cudaStreamCreateWithPriority,0,762,1656042,1656042,20,python
979307684,32625,cudaStreamCreateWithPriority,0,763,1656042,1656042,20,python
979340403,673,cudaStreamCreateWithPriority,0,764,1656042,1656042,20,python
979341142,650,cudaStreamCreateWithPriority,0,765,1656042,1656042,20,python
979341846,639,cudaStreamCreateWithPriority,0,766,1656042,1656042,20,python
979342550,882,cudaStreamCreateWithPriority,0,767,1656042,1656042,20,python
979343489,669,cudaStreamCreateWithPriority,0,768,1656042,1656042,20,python
979344224,614,cudaStreamCreateWithPriority,0,769,1656042,1656042,20,python
979344893,793,cudaStreamCreateWithPriority,0,770,1656042,1656042,20,python
979345752,2646,cudaStreamCreateWithPriority,0,771,1656042,1656042,20,python
979348454,607,cudaStreamCreateWithPriority,0,772,1656042,1656042,20,python
979349125,598,cudaStreamCreateWithPriority,0,773,1656042,1656042,20,python
979349777,612,cudaStreamCreateWithPriority,0,774,1656042,1656042,20,python
979350454,666,cudaStreamCreateWithPriority,0,775,1656042,1656042,20,python
979351174,646,cudaStreamCreateWithPriority,0,776,1656042,1656042,20,python
979351885,821,cudaStreamCreateWithPriority,0,777,1656042,1656042,20,python
979352760,662,cudaStreamCreateWithPriority,0,778,1656042,1656042,20,python
979353487,119272,cudaStreamCreateWithPriority,0,779,1656042,1656042,20,python
979472888,750,cudaStreamCreateWithPriority,0,780,1656042,1656042,20,python
979473719,574,cudaStreamCreateWithPriority,0,781,1656042,1656042,20,python
979474356,556,cudaStreamCreateWithPriority,0,782,1656042,1656042,20,python
979474975,615,cudaStreamCreateWithPriority,0,783,1656042,1656042,20,python
979475655,579,cudaStreamCreateWithPriority,0,784,1656042,1656042,20,python
979476299,558,cudaStreamCreateWithPriority,0,785,1656042,1656042,20,python
979476920,718,cudaStreamCreateWithPriority,0,786,1656042,1656042,20,python
979587217,393,cuGetProcAddress,0,790,1656042,1656042,20,python
979587712,305,cuGetProcAddress,0,791,1656042,1656042,20,python
979588085,43,cuGetProcAddress,0,792,1656042,1656042,20,python
979588194,316,cuGetProcAddress,0,793,1656042,1656042,20,python
979588572,194,cuGetProcAddress,0,794,1656042,1656042,20,python
979588827,393,cuGetProcAddress,0,795,1656042,1656042,20,python
979589280,198,cuGetProcAddress,0,796,1656042,1656042,20,python
979589537,250,cuGetProcAddress,0,797,1656042,1656042,20,python
979589840,283,cuGetProcAddress,0,798,1656042,1656042,20,python
979590176,186,cuGetProcAddress,0,799,1656042,1656042,20,python
979590413,263,cuGetProcAddress,0,800,1656042,1656042,20,python
979590729,260,cuGetProcAddress,0,801,1656042,1656042,20,python
979591042,231,cuGetProcAddress,0,802,1656042,1656042,20,python
979591325,274,cuGetProcAddress,0,803,1656042,1656042,20,python
979591653,183,cuGetProcAddress,0,804,1656042,1656042,20,python
979591888,183,cuGetProcAddress,0,805,1656042,1656042,20,python
979592123,115,cuGetProcAddress,0,806,1656042,1656042,20,python
979592290,258,cuGetProcAddress,0,807,1656042,1656042,20,python
979592601,193,cuGetProcAddress,0,808,1656042,1656042,20,python
979592846,145,cuGetProcAddress,0,809,1656042,1656042,20,python
979593047,123,cuGetProcAddress,0,810,1656042,1656042,20,python
979593220,167,cuGetProcAddress,0,811,1656042,1656042,20,python
979593439,220,cuGetProcAddress,0,812,1656042,1656042,20,python
979593711,264,cuGetProcAddress,0,813,1656042,1656042,20,python
979594027,99,cuGetProcAddress,0,814,1656042,1656042,20,python
979594179,119,cuGetProcAddress,0,815,1656042,1656042,20,python
979594350,53,cuGetProcAddress,0,816,1656042,1656042,20,python
979594454,64,cuGetProcAddress,0,817,1656042,1656042,20,python
979594571,72,cuGetProcAddress,0,818,1656042,1656042,20,python
979594698,111,cuGetProcAddress,0,819,1656042,1656042,20,python
979594859,56,cuGetProcAddress,0,820,1656042,1656042,20,python
979594967,44,cuGetProcAddress,0,821,1656042,1656042,20,python
979595064,155,cuGetProcAddress,0,822,1656042,1656042,20,python
979595270,80,cuGetProcAddress,0,823,1656042,1656042,20,python
979595402,124,cuGetProcAddress,0,824,1656042,1656042,20,python
979595577,132,cuGetProcAddress,0,825,1656042,1656042,20,python
979595760,112,cuGetProcAddress,0,826,1656042,1656042,20,python
979595922,106,cuGetProcAddress,0,827,1656042,1656042,20,python
979596080,120,cuGetProcAddress,0,828,1656042,1656042,20,python
979596256,196,cuGetProcAddress,0,829,1656042,1656042,20,python
979596503,138,cuGetProcAddress,0,830,1656042,1656042,20,python
979596692,103,cuGetProcAddress,0,831,1656042,1656042,20,python
979596847,64,cuGetProcAddress,0,832,1656042,1656042,20,python
979596965,61,cuGetProcAddress,0,833,1656042,1656042,20,python
979597079,44,cuGetProcAddress,0,834,1656042,1656042,20,python
979597173,132,cuGetProcAddress,0,835,1656042,1656042,20,python
979597361,81,cuGetProcAddress,0,836,1656042,1656042,20,python
979597495,63,cuGetProcAddress,0,837,1656042,1656042,20,python
979597610,58,cuGetProcAddress,0,838,1656042,1656042,20,python
979597721,73,cuGetProcAddress,0,839,1656042,1656042,20,python
979597845,82,cuGetProcAddress,0,840,1656042,1656042,20,python
979597977,79,cuGetProcAddress,0,841,1656042,1656042,20,python
979598105,63,cuGetProcAddress,0,842,1656042,1656042,20,python
979598219,134,cuGetProcAddress,0,843,1656042,1656042,20,python
979598404,144,cuGetProcAddress,0,844,1656042,1656042,20,python
979598597,146,cuGetProcAddress,0,845,1656042,1656042,20,python
979598795,81,cuGetProcAddress,0,846,1656042,1656042,20,python
979598927,162,cuGetProcAddress,0,847,1656042,1656042,20,python
979599140,92,cuGetProcAddress,0,848,1656042,1656042,20,python
979599278,96,cuGetProcAddress,0,849,1656042,1656042,20,python
979599420,68,cuGetProcAddress,0,850,1656042,1656042,20,python
979599537,118,cuGetProcAddress,0,851,1656042,1656042,20,python
979599704,59,cuGetProcAddress,0,852,1656042,1656042,20,python
979599809,52,cuGetProcAddress,0,853,1656042,1656042,20,python
979599907,63,cuGetProcAddress,0,854,1656042,1656042,20,python
979600017,57,cuGetProcAddress,0,855,1656042,1656042,20,python
979600120,63,cuGetProcAddress,0,856,1656042,1656042,20,python
979600228,120,cuGetProcAddress,0,857,1656042,1656042,20,python
979600394,125,cuGetProcAddress,0,858,1656042,1656042,20,python
979600565,64,cuGetProcAddress,0,859,1656042,1656042,20,python
979600675,52,cuGetProcAddress,0,860,1656042,1656042,20,python
979600774,79,cuGetProcAddress,0,861,1656042,1656042,20,python
979600898,62,cuGetProcAddress,0,862,1656042,1656042,20,python
979601048,56,cuGetProcAddress,0,863,1656042,1656042,20,python
979601182,51,cuGetProcAddress,0,864,1656042,1656042,20,python
979601279,119,cuGetProcAddress,0,865,1656042,1656042,20,python
979601443,63,cuGetProcAddress,0,866,1656042,1656042,20,python
979601552,69,cuGetProcAddress,0,867,1656042,1656042,20,python
979601699,115,cuGetProcAddress,0,868,1656042,1656042,20,python
979601861,121,cuGetProcAddress,0,869,1656042,1656042,20,python
979602027,90,cuGetProcAddress,0,870,1656042,1656042,20,python
979602164,45,cuGetProcAddress,0,871,1656042,1656042,20,python
979602256,327,cuGetProcAddress,0,872,1656042,1656042,20,python
979602628,227,cuGetProcAddress,0,873,1656042,1656042,20,python
979602900,51,cuGetProcAddress,0,874,1656042,1656042,20,python
979602997,168,cuGetProcAddress,0,875,1656042,1656042,20,python
979603210,41,cuGetProcAddress,0,876,1656042,1656042,20,python
979603297,35,cuGetProcAddress,0,877,1656042,1656042,20,python
979603378,123,cuGetProcAddress,0,878,1656042,1656042,20,python
979603546,55,cuGetProcAddress,0,879,1656042,1656042,20,python
979603647,47,cuGetProcAddress,0,880,1656042,1656042,20,python
979603739,37,cuGetProcAddress,0,881,1656042,1656042,20,python
979603821,57,cuGetProcAddress,0,882,1656042,1656042,20,python
979603923,54,cuGetProcAddress,0,883,1656042,1656042,20,python
979604022,104,cuGetProcAddress,0,884,1656042,1656042,20,python
979604171,47,cuGetProcAddress,0,885,1656042,1656042,20,python
979604263,62,cuGetProcAddress,0,886,1656042,1656042,20,python
979604369,55,cuGetProcAddress,0,887,1656042,1656042,20,python
979604469,60,cuGetProcAddress,0,888,1656042,1656042,20,python
979604574,44,cuGetProcAddress,0,889,1656042,1656042,20,python
979604664,57,cuGetProcAddress,0,890,1656042,1656042,20,python
979604767,54,cuGetProcAddress,0,891,1656042,1656042,20,python
979604866,72,cuGetProcAddress,0,892,1656042,1656042,20,python
979604982,59,cuGetProcAddress,0,893,1656042,1656042,20,python
979605087,46,cuGetProcAddress,0,894,1656042,1656042,20,python
979605178,48,cuGetProcAddress,0,895,1656042,1656042,20,python
979605270,56,cuGetProcAddress,0,896,1656042,1656042,20,python
979605370,48,cuGetProcAddress,0,897,1656042,1656042,20,python
979605463,45,cuGetProcAddress,0,898,1656042,1656042,20,python
979605553,40,cuGetProcAddress,0,899,1656042,1656042,20,python
979605637,47,cuGetProcAddress,0,900,1656042,1656042,20,python
979605728,44,cuGetProcAddress,0,901,1656042,1656042,20,python
979605816,60,cuGetProcAddress,0,902,1656042,1656042,20,python
979605920,56,cuGetProcAddress,0,903,1656042,1656042,20,python
979606020,52,cuGetProcAddress,0,904,1656042,1656042,20,python
979606118,50,cuGetProcAddress,0,905,1656042,1656042,20,python
979606214,98,cuGetProcAddress,0,906,1656042,1656042,20,python
979606356,41,cuGetProcAddress,0,907,1656042,1656042,20,python
979606442,46,cuGetProcAddress,0,908,1656042,1656042,20,python
979606533,45,cuGetProcAddress,0,909,1656042,1656042,20,python
979606623,46,cuGetProcAddress,0,910,1656042,1656042,20,python
979606713,39,cuGetProcAddress,0,911,1656042,1656042,20,python
979606796,50,cuGetProcAddress,0,912,1656042,1656042,20,python
979606891,46,cuGetProcAddress,0,913,1656042,1656042,20,python
979606982,58,cuGetProcAddress,0,914,1656042,1656042,20,python
979607088,53,cuGetProcAddress,0,915,1656042,1656042,20,python
979607186,119,cuGetProcAddress,0,916,1656042,1656042,20,python
979607350,70,cuGetProcAddress,0,917,1656042,1656042,20,python
979607464,74,cuGetProcAddress,0,918,1656042,1656042,20,python
979607583,49,cuGetProcAddress,0,919,1656042,1656042,20,python
979607677,51,cuGetProcAddress,0,920,1656042,1656042,20,python
979607773,64,cuGetProcAddress,0,921,1656042,1656042,20,python
979607881,143,cuGetProcAddress,0,922,1656042,1656042,20,python
979608076,59,cuGetProcAddress,0,923,1656042,1656042,20,python
979608178,43,cuGetProcAddress,0,924,1656042,1656042,20,python
979608266,61,cuGetProcAddress,0,925,1656042,1656042,20,python
979608372,57,cuGetProcAddress,0,926,1656042,1656042,20,python
979608473,123,cuGetProcAddress,0,927,1656042,1656042,20,python
979608642,53,cuGetProcAddress,0,928,1656042,1656042,20,python
979608740,96,cuGetProcAddress,0,929,1656042,1656042,20,python
979608881,79,cuGetProcAddress,0,930,1656042,1656042,20,python
979609004,73,cuGetProcAddress,0,931,1656042,1656042,20,python
979609122,75,cuGetProcAddress,0,932,1656042,1656042,20,python
979609243,113,cuGetProcAddress,0,933,1656042,1656042,20,python
979609401,41,cuGetProcAddress,0,934,1656042,1656042,20,python
979609495,100,cuGetProcAddress,0,935,1656042,1656042,20,python
979609640,77,cuGetProcAddress,0,936,1656042,1656042,20,python
979609761,45,cuGetProcAddress,0,937,1656042,1656042,20,python
979609849,61,cuGetProcAddress,0,938,1656042,1656042,20,python
979609954,238,cuGetProcAddress,0,939,1656042,1656042,20,python
979610237,56,cuGetProcAddress,0,940,1656042,1656042,20,python
979610338,62,cuGetProcAddress,0,941,1656042,1656042,20,python
979610592,58,cuGetProcAddress,0,942,1656042,1656042,20,python
979610742,76,cuGetProcAddress,0,943,1656042,1656042,20,python
979610863,50,cuGetProcAddress,0,944,1656042,1656042,20,python
979610958,68,cuGetProcAddress,0,945,1656042,1656042,20,python
979611071,58,cuGetProcAddress,0,946,1656042,1656042,20,python
979611174,60,cuGetProcAddress,0,947,1656042,1656042,20,python
979611312,65,cuGetProcAddress,0,948,1656042,1656042,20,python
979611422,49,cuGetProcAddress,0,949,1656042,1656042,20,python
979611517,131,cuGetProcAddress,0,950,1656042,1656042,20,python
979611693,51,cuGetProcAddress,0,951,1656042,1656042,20,python
979611790,103,cuGetProcAddress,0,952,1656042,1656042,20,python
979611937,85,cuGetProcAddress,0,953,1656042,1656042,20,python
979612069,83,cuGetProcAddress,0,954,1656042,1656042,20,python
979612198,64,cuGetProcAddress,0,955,1656042,1656042,20,python
979612306,62,cuGetProcAddress,0,956,1656042,1656042,20,python
979612413,52,cuGetProcAddress,0,957,1656042,1656042,20,python
979612511,52,cuGetProcAddress,0,958,1656042,1656042,20,python
979612609,81,cuGetProcAddress,0,959,1656042,1656042,20,python
979612734,71,cuGetProcAddress,0,960,1656042,1656042,20,python
979612849,68,cuGetProcAddress,0,961,1656042,1656042,20,python
979612962,52,cuGetProcAddress,0,962,1656042,1656042,20,python
979613058,68,cuGetProcAddress,0,963,1656042,1656042,20,python
979613172,50,cuGetProcAddress,0,964,1656042,1656042,20,python
979613266,144,cuGetProcAddress,0,965,1656042,1656042,20,python
979613455,71,cuGetProcAddress,0,966,1656042,1656042,20,python
979613570,78,cuGetProcAddress,0,967,1656042,1656042,20,python
979613756,75,cuGetProcAddress,0,968,1656042,1656042,20,python
979613875,55,cuGetProcAddress,0,969,1656042,1656042,20,python
979613975,50,cuGetProcAddress,0,970,1656042,1656042,20,python
979614071,67,cuGetProcAddress,0,971,1656042,1656042,20,python
979614185,65,cuGetProcAddress,0,972,1656042,1656042,20,python
979614295,99,cuGetProcAddress,0,973,1656042,1656042,20,python
979614438,61,cuGetProcAddress,0,974,1656042,1656042,20,python
979614542,54,cuGetProcAddress,0,975,1656042,1656042,20,python
979614640,58,cuGetProcAddress,0,976,1656042,1656042,20,python
979614742,52,cuGetProcAddress,0,977,1656042,1656042,20,python
979614838,52,cuGetProcAddress,0,978,1656042,1656042,20,python
979614934,51,cuGetProcAddress,0,979,1656042,1656042,20,python
979615030,49,cuGetProcAddress,0,980,1656042,1656042,20,python
979615124,146,cuGetProcAddress,0,981,1656042,1656042,20,python
979615329,60,cuGetProcAddress,0,982,1656042,1656042,20,python
979615434,52,cuGetProcAddress,0,983,1656042,1656042,20,python
979615530,45,cuGetProcAddress,0,984,1656042,1656042,20,python
979615619,48,cuGetProcAddress,0,985,1656042,1656042,20,python
979615712,61,cuGetProcAddress,0,986,1656042,1656042,20,python
979615817,60,cuGetProcAddress,0,987,1656042,1656042,20,python
979615921,42,cuGetProcAddress,0,988,1656042,1656042,20,python
979616008,74,cuGetProcAddress,0,989,1656042,1656042,20,python
979616127,59,cuGetProcAddress,0,990,1656042,1656042,20,python
979616231,50,cuGetProcAddress,0,991,1656042,1656042,20,python
979616326,42,cuGetProcAddress,0,992,1656042,1656042,20,python
979616412,63,cuGetProcAddress,0,993,1656042,1656042,20,python
979616519,60,cuGetProcAddress,0,994,1656042,1656042,20,python
979616623,71,cuGetProcAddress,0,995,1656042,1656042,20,python
979616740,62,cuGetProcAddress,0,996,1656042,1656042,20,python
979616845,53,cuGetProcAddress,0,997,1656042,1656042,20,python
979616943,66,cuGetProcAddress,0,998,1656042,1656042,20,python
979617052,70,cuGetProcAddress,0,999,1656042,1656042,20,python
979617166,63,cuGetProcAddress,0,1000,1656042,1656042,20,python
979617273,55,cuGetProcAddress,0,1001,1656042,1656042,20,python
979617372,65,cuGetProcAddress,0,1002,1656042,1656042,20,python
979617481,54,cuGetProcAddress,0,1003,1656042,1656042,20,python
979617579,55,cuGetProcAddress,0,1004,1656042,1656042,20,python
979617678,46,cuGetProcAddress,0,1005,1656042,1656042,20,python
979617768,47,cuGetProcAddress,0,1006,1656042,1656042,20,python
979617860,52,cuGetProcAddress,0,1007,1656042,1656042,20,python
979617956,49,cuGetProcAddress,0,1008,1656042,1656042,20,python
979618050,67,cuGetProcAddress,0,1009,1656042,1656042,20,python
979618228,61,cuGetProcAddress,0,1010,1656042,1656042,20,python
979618333,48,cuGetProcAddress,0,1011,1656042,1656042,20,python
979618425,48,cuGetProcAddress,0,1012,1656042,1656042,20,python
979618517,71,cuGetProcAddress,0,1013,1656042,1656042,20,python
979618632,61,cuGetProcAddress,0,1014,1656042,1656042,20,python
979618738,63,cuGetProcAddress,0,1015,1656042,1656042,20,python
979618845,62,cuGetProcAddress,0,1016,1656042,1656042,20,python
979618951,72,cuGetProcAddress,0,1017,1656042,1656042,20,python
979619068,58,cuGetProcAddress,0,1018,1656042,1656042,20,python
979619171,49,cuGetProcAddress,0,1019,1656042,1656042,20,python
979619325,51,cuGetProcAddress,0,1020,1656042,1656042,20,python
979619420,49,cuGetProcAddress,0,1021,1656042,1656042,20,python
979619514,46,cuGetProcAddress,0,1022,1656042,1656042,20,python
979619604,65,cuGetProcAddress,0,1023,1656042,1656042,20,python
979619713,55,cuGetProcAddress,0,1024,1656042,1656042,20,python
979619812,62,cuGetProcAddress,0,1025,1656042,1656042,20,python
979619917,49,cuGetProcAddress,0,1026,1656042,1656042,20,python
979620010,42,cuGetProcAddress,0,1027,1656042,1656042,20,python
979620096,48,cuGetProcAddress,0,1028,1656042,1656042,20,python
979620189,48,cuGetProcAddress,0,1029,1656042,1656042,20,python
979620281,113,cuGetProcAddress,0,1030,1656042,1656042,20,python
979620438,64,cuGetProcAddress,0,1031,1656042,1656042,20,python
979620546,79,cuGetProcAddress,0,1032,1656042,1656042,20,python
979620671,97,cuGetProcAddress,0,1033,1656042,1656042,20,python
979620812,46,cuGetProcAddress,0,1034,1656042,1656042,20,python
979620903,42,cuGetProcAddress,0,1035,1656042,1656042,20,python
979620989,74,cuGetProcAddress,0,1036,1656042,1656042,20,python
979621109,64,cuGetProcAddress,0,1037,1656042,1656042,20,python
979621216,44,cuGetProcAddress,0,1038,1656042,1656042,20,python
979621305,54,cuGetProcAddress,0,1039,1656042,1656042,20,python
979621402,72,cuGetProcAddress,0,1040,1656042,1656042,20,python
979621518,76,cuGetProcAddress,0,1041,1656042,1656042,20,python
979621638,66,cuGetProcAddress,0,1042,1656042,1656042,20,python
979621747,55,cuGetProcAddress,0,1043,1656042,1656042,20,python
979621846,112,cuGetProcAddress,0,1044,1656042,1656042,20,python
979622003,67,cuGetProcAddress,0,1045,1656042,1656042,20,python
979622114,101,cuGetProcAddress,0,1046,1656042,1656042,20,python
979622260,51,cuGetProcAddress,0,1047,1656042,1656042,20,python
979622356,81,cuGetProcAddress,0,1048,1656042,1656042,20,python
979622481,55,cuGetProcAddress,0,1049,1656042,1656042,20,python
979622580,89,cuGetProcAddress,0,1050,1656042,1656042,20,python
979622712,58,cuGetProcAddress,0,1051,1656042,1656042,20,python
979622815,138,cuGetProcAddress,0,1052,1656042,1656042,20,python
979622998,60,cuGetProcAddress,0,1053,1656042,1656042,20,python
979623102,103,cuGetProcAddress,0,1054,1656042,1656042,20,python
979623250,77,cuGetProcAddress,0,1055,1656042,1656042,20,python
979623373,77,cuGetProcAddress,0,1056,1656042,1656042,20,python
979623495,74,cuGetProcAddress,0,1057,1656042,1656042,20,python
979623613,84,cuGetProcAddress,0,1058,1656042,1656042,20,python
979623742,61,cuGetProcAddress,0,1059,1656042,1656042,20,python
979623848,56,cuGetProcAddress,0,1060,1656042,1656042,20,python
979623948,61,cuGetProcAddress,0,1061,1656042,1656042,20,python
979624054,105,cuGetProcAddress,0,1062,1656042,1656042,20,python
979624204,115,cuGetProcAddress,0,1063,1656042,1656042,20,python
979624365,88,cuGetProcAddress,0,1064,1656042,1656042,20,python
979624498,40,cuGetProcAddress,0,1065,1656042,1656042,20,python
979624587,59,cuGetProcAddress,0,1066,1656042,1656042,20,python
979624691,46,cuGetProcAddress,0,1067,1656042,1656042,20,python
979624782,57,cuGetProcAddress,0,1068,1656042,1656042,20,python
979624883,144,cuGetProcAddress,0,1069,1656042,1656042,20,python
979625070,88,cuGetProcAddress,0,1070,1656042,1656042,20,python
979625203,143,cuGetProcAddress,0,1071,1656042,1656042,20,python
979625390,113,cuGetProcAddress,0,1072,1656042,1656042,20,python
979625548,90,cuGetProcAddress,0,1073,1656042,1656042,20,python
979625682,87,cuGetProcAddress,0,1074,1656042,1656042,20,python
979625813,107,cuGetProcAddress,0,1075,1656042,1656042,20,python
979625964,62,cuGetProcAddress,0,1076,1656042,1656042,20,python
979626070,87,cuGetProcAddress,0,1077,1656042,1656042,20,python
979626206,58,cuGetProcAddress,0,1078,1656042,1656042,20,python
979626315,64,cuGetProcAddress,0,1079,1656042,1656042,20,python
979626424,54,cuGetProcAddress,0,1080,1656042,1656042,20,python
979626522,53,cuGetProcAddress,0,1081,1656042,1656042,20,python
979626619,45,cuGetProcAddress,0,1082,1656042,1656042,20,python
979626708,45,cuGetProcAddress,0,1083,1656042,1656042,20,python
979626797,72,cuGetProcAddress,0,1084,1656042,1656042,20,python
979626913,131,cuGetProcAddress,0,1085,1656042,1656042,20,python
979627088,80,cuGetProcAddress,0,1086,1656042,1656042,20,python
979627213,71,cuGetProcAddress,0,1087,1656042,1656042,20,python
979627328,79,cuGetProcAddress,0,1088,1656042,1656042,20,python
979627451,59,cuGetProcAddress,0,1089,1656042,1656042,20,python
979627795,62,cuGetProcAddress,0,1090,1656042,1656042,20,python
979627901,81,cuGetProcAddress,0,1091,1656042,1656042,20,python
979628026,85,cuGetProcAddress,0,1092,1656042,1656042,20,python
979628154,85,cuGetProcAddress,0,1093,1656042,1656042,20,python
979628291,140,cuGetProcAddress,0,1094,1656042,1656042,20,python
979628476,66,cuGetProcAddress,0,1095,1656042,1656042,20,python
979628585,61,cuGetProcAddress,0,1096,1656042,1656042,20,python
979628749,76,cuGetProcAddress,0,1097,1656042,1656042,20,python
979628868,45,cuGetProcAddress,0,1098,1656042,1656042,20,python
979628957,69,cuGetProcAddress,0,1099,1656042,1656042,20,python
979629075,51,cuGetProcAddress,0,1100,1656042,1656042,20,python
979629170,82,cuGetProcAddress,0,1101,1656042,1656042,20,python
979629298,50,cuGetProcAddress,0,1102,1656042,1656042,20,python
979629393,75,cuGetProcAddress,0,1103,1656042,1656042,20,python
979629512,65,cuGetProcAddress,0,1104,1656042,1656042,20,python
979629620,61,cuGetProcAddress,0,1105,1656042,1656042,20,python
979629725,133,cuGetProcAddress,0,1106,1656042,1656042,20,python
979629902,96,cuGetProcAddress,0,1107,1656042,1656042,20,python
979630042,84,cuGetProcAddress,0,1108,1656042,1656042,20,python
979630170,94,cuGetProcAddress,0,1109,1656042,1656042,20,python
979630308,93,cuGetProcAddress,0,1110,1656042,1656042,20,python
979630446,70,cuGetProcAddress,0,1111,1656042,1656042,20,python
979630561,100,cuGetProcAddress,0,1112,1656042,1656042,20,python
979630705,55,cuGetProcAddress,0,1113,1656042,1656042,20,python
979630804,71,cuGetProcAddress,0,1114,1656042,1656042,20,python
979630919,68,cuGetProcAddress,0,1115,1656042,1656042,20,python
979631031,80,cuGetProcAddress,0,1116,1656042,1656042,20,python
979631155,64,cuGetProcAddress,0,1117,1656042,1656042,20,python
979631263,55,cuGetProcAddress,0,1118,1656042,1656042,20,python
979631362,92,cuGetProcAddress,0,1119,1656042,1656042,20,python
979631499,69,cuGetProcAddress,0,1120,1656042,1656042,20,python
979631612,59,cuGetProcAddress,0,1121,1656042,1656042,20,python
979631716,71,cuGetProcAddress,0,1122,1656042,1656042,20,python
979631831,51,cuGetProcAddress,0,1123,1656042,1656042,20,python
979631926,61,cuGetProcAddress,0,1124,1656042,1656042,20,python
979632031,72,cuGetProcAddress,0,1125,1656042,1656042,20,python
979632148,71,cuGetProcAddress,0,1126,1656042,1656042,20,python
979632263,67,cuGetProcAddress,0,1127,1656042,1656042,20,python
979632374,60,cuGetProcAddress,0,1128,1656042,1656042,20,python
979632479,75,cuGetProcAddress,0,1129,1656042,1656042,20,python
979632598,48,cuGetProcAddress,0,1130,1656042,1656042,20,python
979632690,51,cuGetProcAddress,0,1131,1656042,1656042,20,python
979632785,48,cuGetProcAddress,0,1132,1656042,1656042,20,python
979632877,49,cuGetProcAddress,0,1133,1656042,1656042,20,python
979632970,49,cuGetProcAddress,0,1134,1656042,1656042,20,python
979633064,49,cuGetProcAddress,0,1135,1656042,1656042,20,python
979633157,52,cuGetProcAddress,0,1136,1656042,1656042,20,python
979633253,48,cuGetProcAddress,0,1137,1656042,1656042,20,python
979633345,77,cuGetProcAddress,0,1138,1656042,1656042,20,python
979633473,44,cuGetProcAddress,0,1139,1656042,1656042,20,python
979633570,74,cuGetProcAddress,0,1140,1656042,1656042,20,python
979633688,66,cuGetProcAddress,0,1141,1656042,1656042,20,python
979633798,58,cuGetProcAddress,0,1142,1656042,1656042,20,python
979633900,59,cuGetProcAddress,0,1143,1656042,1656042,20,python
979634002,47,cuGetProcAddress,0,1144,1656042,1656042,20,python
979634093,41,cuGetProcAddress,0,1145,1656042,1656042,20,python
979634178,53,cuGetProcAddress,0,1146,1656042,1656042,20,python
979634275,50,cuGetProcAddress,0,1147,1656042,1656042,20,python
979634369,100,cuGetProcAddress,0,1148,1656042,1656042,20,python
979634512,65,cuGetProcAddress,0,1149,1656042,1656042,20,python
979634622,66,cuGetProcAddress,0,1150,1656042,1656042,20,python
979634732,55,cuGetProcAddress,0,1151,1656042,1656042,20,python
979634831,105,cuGetProcAddress,0,1152,1656042,1656042,20,python
979634980,76,cuGetProcAddress,0,1153,1656042,1656042,20,python
979635099,75,cuGetProcAddress,0,1154,1656042,1656042,20,python
979635218,103,cuGetProcAddress,0,1155,1656042,1656042,20,python
979635365,100,cuGetProcAddress,0,1156,1656042,1656042,20,python
979635508,76,cuGetProcAddress,0,1157,1656042,1656042,20,python
979635629,89,cuGetProcAddress,0,1158,1656042,1656042,20,python
979635761,62,cuGetProcAddress,0,1159,1656042,1656042,20,python
979635866,59,cuGetProcAddress,0,1160,1656042,1656042,20,python
979635969,59,cuGetProcAddress,0,1161,1656042,1656042,20,python
979636136,69,cuGetProcAddress,0,1162,1656042,1656042,20,python
979636249,60,cuGetProcAddress,0,1163,1656042,1656042,20,python
979636353,57,cuGetProcAddress,0,1164,1656042,1656042,20,python
979636455,51,cuGetProcAddress,0,1165,1656042,1656042,20,python
